100	100	100	-5.0	1.0

0.000000e+00	1.537701e-04	3.237960e-04	5.117766e-04	7.195853e-04	9.492872e-04	1.203158e-03	1.483704e-03	1.793688e-03	2.136147e-03	2.514428e-03	2.932211e-03	3.393542e-03	3.902869e-03	4.465079e-03	5.085539e-03	5.770137e-03	6.525336e-03	7.358216e-03	8.276537e-03	9.288792e-03	1.040427e-02	1.163314e-02	1.298649e-02	1.447641e-02	1.611612e-02	1.791997e-02	1.990359e-02	2.208397e-02	2.447952e-02	2.711019e-02	2.999758e-02	3.316498e-02	3.663752e-02	4.044222e-02	4.460807e-02	4.916614e-02	5.414958e-02	5.959370e-02	6.553598e-02	7.201606e-02	7.907568e-02	8.675863e-02	9.511059e-02	1.041790e-01	1.140127e-01	1.246617e-01	1.361766e-01	1.486085e-01	1.620078e-01	1.764237e-01	1.919035e-01	2.084913e-01	2.262270e-01	2.451448e-01	2.652720e-01	2.866271e-01	3.092182e-01	3.330410e-01	3.580773e-01	3.842925e-01	4.116341e-01	4.400297e-01	4.693857e-01	4.995857e-01	5.304901e-01	5.619358e-01	5.937365e-01	6.256844e-01	6.575527e-01	6.890986e-01	7.200684e-01	7.502030e-01	7.792447e-01	8.069450e-01	8.330727e-01	8.574224e-01	8.798225e-01	9.001430e-01	9.183010e-01	9.342647e-01	9.480552e-01	9.597452e-01	9.694545e-01	9.773431e-01	9.836022e-01	9.884428e-01	9.920846e-01	9.947440e-01	9.966248e-01	9.979097e-01	9.987553e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
0.000000e+00	1.537646e-04	3.237847e-04	5.117593e-04	7.195617e-04	9.492571e-04	1.203121e-03	1.483660e-03	1.793636e-03	2.136088e-03	2.514360e-03	2.932134e-03	3.393456e-03	3.902774e-03	4.464974e-03	5.085424e-03	5.770012e-03	6.525200e-03	7.358069e-03	8.276378e-03	9.288621e-03	1.040409e-02	1.163294e-02	1.298627e-02	1.447619e-02	1.611588e-02	1.791971e-02	1.990332e-02	2.208368e-02	2.447921e-02	2.710987e-02	2.999724e-02	3.316463e-02	3.663715e-02	4.044182e-02	4.460766e-02	4.916571e-02	5.414913e-02	5.959324e-02	6.553550e-02	7.201555e-02	7.907515e-02	8.675808e-02	9.511004e-02	1.041784e-01	1.140121e-01	1.246610e-01	1.361760e-01	1.486079e-01	1.620071e-01	1.764230e-01	1.919028e-01	2.084906e-01	2.262263e-01	2.451441e-01	2.652713e-01	2.866264e-01	3.092175e-01	3.330403e-01	3.580766e-01	3.842918e-01	4.116334e-01	4.400291e-01	4.693851e-01	4.995851e-01	5.304895e-01	5.619352e-01	5.937359e-01	6.256839e-01	6.575522e-01	6.890981e-01	7.200680e-01	7.502026e-01	7.792444e-01	8.069447e-01	8.330725e-01	8.574222e-01	8.798224e-01	9.001429e-01	9.183008e-01	9.342646e-01	9.480552e-01	9.597452e-01	9.694544e-01	9.773431e-01	9.836021e-01	9.884428e-01	9.920845e-01	9.947440e-01	9.966248e-01	9.979096e-01	9.987553e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
0.000000e+00	1.537582e-04	3.237716e-04	5.117391e-04	7.195342e-04	9.492218e-04	1.203078e-03	1.483609e-03	1.793575e-03	2.136018e-03	2.514281e-03	2.932045e-03	3.393356e-03	3.902663e-03	4.464852e-03	5.085290e-03	5.769866e-03	6.525041e-03	7.357896e-03	8.276192e-03	9.288420e-03	1.040388e-02	1.163271e-02	1.298603e-02	1.447592e-02	1.611560e-02	1.791941e-02	1.990300e-02	2.208335e-02	2.447886e-02	2.710950e-02	2.999685e-02	3.316421e-02	3.663671e-02	4.044137e-02	4.460718e-02	4.916521e-02	5.414861e-02	5.959269e-02	6.553493e-02	7.201496e-02	7.907454e-02	8.675745e-02	9.510938e-02	1.041777e-01	1.140114e-01	1.246603e-01	1.361753e-01	1.486071e-01	1.620063e-01	1.764222e-01	1.919020e-01	2.084898e-01	2.262255e-01	2.451433e-01	2.652705e-01	2.866256e-01	3.092166e-01	3.330395e-01	3.580758e-01	3.842910e-01	4.116327e-01	4.400283e-01	4.693843e-01	4.995844e-01	5.304888e-01	5.619346e-01	5.937353e-01	6.256833e-01	6.575517e-01	6.890976e-01	7.200675e-01	7.502022e-01	7.792440e-01	8.069444e-01	8.330722e-01	8.574219e-01	8.798221e-01	9.001427e-01	9.183007e-01	9.342644e-01	9.480551e-01	9.597451e-01	9.694544e-01	9.773430e-01	9.836021e-01	9.884428e-01	9.920845e-01	9.947440e-01	9.966248e-01	9.979096e-01	9.987553e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
0.000000e+00	1.537507e-04	3.237562e-04	5.117156e-04	7.195021e-04	9.491807e-04	1.203027e-03	1.483548e-03	1.793505e-03	2.135937e-03	2.514189e-03	2.931941e-03	3.393240e-03	3.902534e-03	4.464710e-03	5.085134e-03	5.769695e-03	6.524855e-03	7.357695e-03	8.275974e-03	9.288186e-03	1.040362e-02	1.163244e-02	1.298574e-02	1.447562e-02	1.611527e-02	1.791907e-02	1.990264e-02	2.208296e-02	2.447845e-02	2.710906e-02	2.999639e-02	3.316373e-02	3.663620e-02	4.044084e-02	4.460663e-02	4.916463e-02	5.414800e-02	5.959206e-02	6.553427e-02	7.201428e-02	7.907383e-02	8.675671e-02	9.510862e-02	1.041769e-01	1.140106e-01	1.246595e-01	1.361744e-01	1.486062e-01	1.620055e-01	1.764213e-01	1.919011e-01	2.084889e-01	2.262245e-01	2.451424e-01	2.652695e-01	2.866246e-01	3.092157e-01	3.330385e-01	3.580749e-01	3.842901e-01	4.116317e-01	4.400274e-01	4.693834e-01	4.995835e-01	5.304880e-01	5.619338e-01	5.937346e-01	6.256826e-01	6.575510e-01	6.890970e-01	7.200670e-01	7.502017e-01	7.792435e-01	8.069440e-01	8.330718e-01	8.574216e-01	8.798219e-01	9.001425e-01	9.183005e-01	9.342643e-01	9.480549e-01	9.597450e-01	9.694543e-01	9.773430e-01	9.836021e-01	9.884427e-01	9.920845e-01	9.947440e-01	9.966248e-01	9.979096e-01	9.987553e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
0.000000e+00	1.537420e-04	3.237383e-04	5.116881e-04	7.194645e-04	9.491327e-04	1.202968e-03	1.483478e-03	1.793422e-03	2.135842e-03	2.514080e-03	2.931819e-03	3.393104e-03	3.902383e-03	4.464544e-03	5.084951e-03	5.769496e-03	6.524639e-03	7.357460e-03	8.275721e-03	9.287913e-03	1.040333e-02	1.163213e-02	1.298540e-02	1.447526e-02	1.611489e-02	1.791866e-02	1.990221e-02	2.208250e-02	2.447797e-02	2.710855e-02	2.999585e-02	3.316316e-02	3.663561e-02	4.044021e-02	4.460598e-02	4.916395e-02	5.414729e-02	5.959132e-02	6.553350e-02	7.201348e-02	7.907300e-02	8.675585e-02	9.510773e-02	1.041760e-01	1.140096e-01	1.246585e-01	1.361734e-01	1.486052e-01	1.620044e-01	1.764203e-01	1.919000e-01	2.084878e-01	2.262234e-01	2.451412e-01	2.652684e-01	2.866235e-01	3.092145e-01	3.330374e-01	3.580737e-01	3.842890e-01	4.116307e-01	4.400264e-01	4.693824e-01	4.995825e-01	5.304871e-01	5.619329e-01	5.937337e-01	6.256818e-01	6.575503e-01	6.890963e-01	7.200663e-01	7.502011e-01	7.792430e-01	8.069435e-01	8.330714e-01	8.574212e-01	8.798216e-01	9.001422e-01	9.183003e-01	9.342641e-01	9.480548e-01	9.597449e-01	9.694542e-01	9.773429e-01	9.836020e-01	9.884427e-01	9.920845e-01	9.947440e-01	9.966248e-01	9.979096e-01	9.987552e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
0.000000e+00	1.537317e-04	3.237174e-04	5.116560e-04	7.194207e-04	9.490766e-04	1.202899e-03	1.483395e-03	1.793326e-03	2.135731e-03	2.513954e-03	2.931677e-03	3.392945e-03	3.902207e-03	4.464349e-03	5.084738e-03	5.769264e-03	6.524385e-03	7.357186e-03	8.275424e-03	9.287594e-03	1.040299e-02	1.163176e-02	1.298501e-02	1.447484e-02	1.611444e-02	1.791819e-02	1.990170e-02	2.208197e-02	2.447740e-02	2.710796e-02	2.999523e-02	3.316251e-02	3.663492e-02	4.043949e-02	4.460522e-02	4.916315e-02	5.414646e-02	5.959045e-02	6.553260e-02	7.201254e-02	7.907203e-02	8.675484e-02	9.510669e-02	1.041750e-01	1.140085e-01	1.246574e-01	1.361722e-01	1.486040e-01	1.620032e-01	1.764190e-01	1.918987e-01	2.084865e-01	2.262221e-01	2.451399e-01	2.652671e-01	2.866222e-01	3.092132e-01	3.330361e-01	3.580725e-01	3.842877e-01	4.116294e-01	4.400251e-01	4.693812e-01	4.995814e-01	5.304860e-01	5.619318e-01	5.937327e-01	6.256809e-01	6.575494e-01	6.890955e-01	7.200656e-01	7.502004e-01	7.792424e-01	8.069430e-01	8.330709e-01	8.574208e-01	8.798212e-01	9.001419e-01	9.183000e-01	9.342639e-01	9.480546e-01	9.597448e-01	9.694541e-01	9.773428e-01	9.836020e-01	9.884427e-01	9.920845e-01	9.947439e-01	9.966248e-01	9.979096e-01	9.987552e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
0.000000e+00	1.537198e-04	3.236930e-04	5.116185e-04	7.193695e-04	9.490111e-04	1.202819e-03	1.483299e-03	1.793213e-03	2.135601e-03	2.513807e-03	2.931511e-03	3.392760e-03	3.902001e-03	4.464123e-03	5.084489e-03	5.768992e-03	6.524090e-03	7.356866e-03	8.275078e-03	9.287222e-03	1.040259e-02	1.163133e-02	1.298455e-02	1.447435e-02	1.611392e-02	1.791763e-02	1.990112e-02	2.208135e-02	2.447675e-02	2.710727e-02	2.999450e-02	3.316174e-02	3.663411e-02	4.043864e-02	4.460433e-02	4.916222e-02	5.414549e-02	5.958944e-02	6.553154e-02	7.201144e-02	7.907089e-02	8.675367e-02	9.510547e-02	1.041737e-01	1.140072e-01	1.246560e-01	1.361709e-01	1.486026e-01	1.620018e-01	1.764176e-01	1.918973e-01	2.084850e-01	2.262206e-01	2.451384e-01	2.652656e-01	2.866206e-01	3.092117e-01	3.330346e-01	3.580709e-01	3.842862e-01	4.116279e-01	4.400237e-01	4.693798e-01	4.995800e-01	5.304847e-01	5.619306e-01	5.937315e-01	6.256798e-01	6.575483e-01	6.890946e-01	7.200647e-01	7.501996e-01	7.792417e-01	8.069423e-01	8.330704e-01	8.574203e-01	8.798208e-01	9.001416e-01	9.182997e-01	9.342637e-01	9.480544e-01	9.597446e-01	9.694540e-01	9.773427e-01	9.836019e-01	9.884426e-01	9.920844e-01	9.947439e-01	9.966247e-01	9.979096e-01	9.987552e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
0.000000e+00	1.537059e-04	3.236645e-04	5.115747e-04	7.193097e-04	9.489346e-04	1.202725e-03	1.483187e-03	1.793082e-03	2.135450e-03	2.513635e-03	2.931317e-03	3.392543e-03	3.901761e-03	4.463858e-03	5.084199e-03	5.768675e-03	6.523745e-03	7.356492e-03	8.274674e-03	9.286786e-03	1.040212e-02	1.163083e-02	1.298402e-02	1.447378e-02	1.611331e-02	1.791699e-02	1.990043e-02	2.208062e-02	2.447598e-02	2.710646e-02	2.999364e-02	3.316084e-02	3.663317e-02	4.043765e-02	4.460329e-02	4.916114e-02	5.414436e-02	5.958826e-02	6.553032e-02	7.201017e-02	7.906957e-02	8.675230e-02	9.510405e-02	1.041722e-01	1.140057e-01	1.246545e-01	1.361693e-01	1.486010e-01	1.620001e-01	1.764159e-01	1.918955e-01	2.084832e-01	2.262188e-01	2.451366e-01	2.652638e-01	2.866188e-01	3.092099e-01	3.330328e-01	3.580692e-01	3.842845e-01	4.116262e-01	4.400220e-01	4.693782e-01	4.995785e-01	5.304832e-01	5.619291e-01	5.937302e-01	6.256785e-01	6.575471e-01	6.890935e-01	7.200637e-01	7.501987e-01	7.792408e-01	8.069416e-01	8.330697e-01	8.574198e-01	8.798203e-01	9.001411e-01	9.182994e-01	9.342634e-01	9.480542e-01	9.597444e-01	9.694539e-01	9.773426e-01	9.836018e-01	9.884426e-01	9.920844e-01	9.947439e-01	9.966247e-01	9.979096e-01	9.987552e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
0.000000e+00	1.536896e-04	3.236312e-04	5.115235e-04	7.192399e-04	9.488452e-04	1.202615e-03	1.483056e-03	1.792929e-03	2.135273e-03	2.513434e-03	2.931090e-03	3.392290e-03	3.901481e-03	4.463548e-03	5.083860e-03	5.768304e-03	6.523342e-03	7.356055e-03	8.274203e-03	9.286278e-03	1.040157e-02	1.163025e-02	1.298339e-02	1.447311e-02	1.611260e-02	1.791623e-02	1.989963e-02	2.207977e-02	2.447508e-02	2.710551e-02	2.999264e-02	3.315979e-02	3.663207e-02	4.043650e-02	4.460208e-02	4.915987e-02	5.414304e-02	5.958688e-02	6.552888e-02	7.200868e-02	7.906802e-02	8.675069e-02	9.510239e-02	1.041705e-01	1.140040e-01	1.246527e-01	1.361674e-01	1.485991e-01	1.619981e-01	1.764139e-01	1.918935e-01	2.084812e-01	2.262168e-01	2.451345e-01	2.652617e-01	2.866167e-01	3.092078e-01	3.330307e-01	3.580671e-01	3.842825e-01	4.116242e-01	4.400201e-01	4.693763e-01	4.995766e-01	5.304814e-01	5.619275e-01	5.937286e-01	6.256770e-01	6.575457e-01	6.890922e-01	7.200625e-01	7.501976e-01	7.792399e-01	8.069407e-01	8.330689e-01	8.574191e-01	8.798197e-01	9.001407e-01	9.182990e-01	9.342631e-01	9.480540e-01	9.597442e-01	9.694537e-01	9.773425e-01	9.836017e-01	9.884425e-01	9.920843e-01	9.947439e-01	9.966247e-01	9.979096e-01	9.987552e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
0.000000e+00	1.536706e-04	3.235923e-04	5.114638e-04	7.191584e-04	9.487409e-04	1.202487e-03	1.482903e-03	1.792750e-03	2.135067e-03	2.513199e-03	2.930826e-03	3.391995e-03	3.901153e-03	4.463187e-03	5.083463e-03	5.767871e-03	6.522871e-03	7.355545e-03	8.273652e-03	9.285685e-03	1.040094e-02	1.162956e-02	1.298266e-02	1.447233e-02	1.611177e-02	1.791535e-02	1.989869e-02	2.207878e-02	2.447403e-02	2.710441e-02	2.999148e-02	3.315856e-02	3.663078e-02	4.043515e-02	4.460067e-02	4.915839e-02	5.414149e-02	5.958527e-02	6.552721e-02	7.200693e-02	7.906621e-02	8.674882e-02	9.510046e-02	1.041685e-01	1.140019e-01	1.246506e-01	1.361653e-01	1.485969e-01	1.619959e-01	1.764116e-01	1.918912e-01	2.084788e-01	2.262144e-01	2.451321e-01	2.652592e-01	2.866143e-01	3.092054e-01	3.330283e-01	3.580647e-01	3.842801e-01	4.116219e-01	4.400178e-01	4.693741e-01	4.995745e-01	5.304794e-01	5.619255e-01	5.937267e-01	6.256752e-01	6.575441e-01	6.890906e-01	7.200611e-01	7.501963e-01	7.792387e-01	8.069397e-01	8.330681e-01	8.574183e-01	8.798191e-01	9.001401e-01	9.182985e-01	9.342627e-01	9.480537e-01	9.597440e-01	9.694535e-01	9.773424e-01	9.836016e-01	9.884424e-01	9.920843e-01	9.947438e-01	9.966247e-01	9.979096e-01	9.987552e-01	9.992898e-01	9.996134e-01	9.998004e-01	9.999031e-01	9.999565e-01	9.999827e-01	9.999948e-01	1.000000e+00	
